Unnamed: 0,visit_date,domain,ref_link,portal_page,keywords,visit_IP,unique_no,total_visit_duration_time,total_visit_page_one_time,last_visit_page,last_time_visit_date,user_type,total_visit_time,os,net_service,brewer,lang,screen,screen_color,Flash,has_cookie,has_java,this_time_visit_start,visit_portal_time,portal_url,title,category,article_written,intention
1038.0,2019/02/22 17:11:50,成都,http://www.ruanyifeng.com/blog/2016/08/boolean-algebra.html,https://www.bmatch.tech/course/react?from=ryf,--,118.113.147.147,1867630300171466405,11,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-22 17:11:50,11,https://www.bmatch.tech/course/react?from=ryf,boolean-algebra,理解计算机,2016/08,False
388.0,2019/02/26 16:37:57,上海,http://www.ruanyifeng.com/blog/2016/08/http.html,https://www.bmatch.tech/course/react?from=ryf,--,180.169.2.18,2168401783463792912,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,,Safari,,1680x1050,24-bit,,支持,支持,2019-02-26 16:37:57,0,https://www.bmatch.tech/course/react?from=ryf,http,开发者手册,2016/08,True
1002.0,2019/02/23 12:20:15,上海,http://www.ruanyifeng.com/blog/2016/09/react-technology-stack.html,https://www.bmatch.tech/course/react?from=ryf,--,112.64.119.120,1844644765020213653,148,2.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Android,联通,QQ手机浏览器,,,32-bit,,支持,不支持,2019-02-23 12:20:15,148,https://www.bmatch.tech/course/react?from=ryf,react-technology-stack,JavaScript,2016/09,True
875.0,2019/02/25 16:36:23,广州,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_three_react-redux.html,https://www.bmatch.tech/course/react?from=ryf,--,183.6.159.134,2272343496770465957,228,5.0,https://www.bmatch.tech,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1280x720,24-bit,,支持,不支持,2019-02-25 16:36:23,71,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_three_react-redux,JavaScript,2016/09,True
1072.0,2019/02/22 10:54:46,厦门,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_three_react-redux.html,https://www.bmatch.tech/course/react?from=ryf,--,120.36.254.101,2146381185798914724,113,3.0,https://www.bmatch.tech/courses/react,首次访问,新访客,1.0,Win 8,电信,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-22 10:54:46,57,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_three_react-redux,JavaScript,2016/09,True
63.0,2019/02/28 17:17:36,深圳,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_three_react-redux.html,https://www.bmatch.tech/course/react?from=ryf,--,218.17.158.106,2200369727969444971,32,2.0,https://www.bmatch.tech/courses,首次访问,新访客,1.0,Win 7,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-28 17:17:36,15,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_three_react-redux,JavaScript,2016/09,True
976.0,2019/02/24 02:57:14,宜昌,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_three_react-redux.html,https://www.bmatch.tech/course/react?from=ryf,--,171.44.169.168,2275573814993958255,77,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,,Google Chrome,,,24-bit,,支持,不支持,2019-02-24 02:57:14,77,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_three_react-redux,JavaScript,2016/09,True
1036.0,2019/02/22 17:19:26,广州,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_three_react-redux.html,https://www.bmatch.tech/course/react?from=ryf,--,61.144.96.64,2101338828735764291,46,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-22 17:19:26,46,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_three_react-redux,JavaScript,2016/09,True
95.0,2019/02/28 14:56:43,北京,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_two_async_operations.html,https://www.bmatch.tech/course/react?from=ryf,--,117.119.98.42,2353978262890737254,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,北京教育信息网,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-28 14:56:43,0,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_two_async_operations,JavaScript,2016/09,True
102.0,2019/02/28 14:37:11,北京,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_two_async_operations.html,https://www.bmatch.tech/course/react?from=ryf,--,123.103.9.7,1927288079674145100,402,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1280x720,24-bit,,支持,不支持,2019-02-28 14:37:11,402,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_two_async_operations,JavaScript,2016/09,True
174.0,2019/02/27 16:38:59,北京,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_two_async_operations.html,https://www.bmatch.tech/course/react?from=ryf,--,124.200.33.141,1942092479280159343,6,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信通,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-27 16:38:59,6,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_two_async_operations,JavaScript,2016/09,True
708.0,2019/02/26 12:31:06,北京,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_two_async_operations.html,https://www.bmatch.tech/course/react?from=ryf,--,220.181.38.108,1795243209569164617,6,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-26 12:31:06,6,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_two_async_operations,JavaScript,2016/09,True
901.0,2019/02/25 13:35:47,北京,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_two_async_operations.html,https://www.bmatch.tech/course/react?from=ryf,--,221.219.241.194,1852539125234118249,33,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,网通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 13:35:47,33,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_two_async_operations,JavaScript,2016/09,True
963.0,2019/02/24 16:12:03,深圳,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_two_async_operations.html,https://www.bmatch.tech/course/react?from=ryf,--,61.145.150.175,1846235139499127295,157,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信,Google Chrome,,1366x768,24-bit,,支持,不支持,2019-02-24 16:12:03,157,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_two_async_operations,JavaScript,2016/09,True
1025.0,2019/02/22 20:21:34,西安,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_two_async_operations.html,https://www.bmatch.tech/course/react?from=ryf,--,117.32.216.7,2214311621112277798,61,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,电信,Google Chrome,,1600x900,24-bit,,支持,不支持,2019-02-22 20:21:34,61,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_two_async_operations,JavaScript,2016/09,True
1122.0,2019/02/21 16:29:37,北京,http://www.ruanyifeng.com/blog/2016/09/redux_tutorial_part_two_async_operations.html,https://www.bmatch.tech/course/react?from=ryf,--,36.110.64.194,1914980356362745494,114,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 16:29:37,114,https://www.bmatch.tech/course/react?from=ryf,redux_tutorial_part_two_async_operations,JavaScript,2016/09,True
881.0,2019/02/25 15:57:36,北京,http://www.ruanyifeng.com/blog/2016/10/npm_scripts.html,https://www.bmatch.tech/course/react?from=ryf,--,210.13.244.130,2020960281156582404,8,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,网通,Google Chrome,,1280x800,24-bit,,支持,不支持,2019-02-25 15:57:36,8,https://www.bmatch.tech/course/react?from=ryf,npm_scripts,JavaScript,2016/10,True
282.0,2019/02/26 20:15:40,广州,http://www.ruanyifeng.com/blog/2016/11/javascript.html,https://www.bmatch.tech/course/react?from=ryf,--,14.23.77.9,2260974237244339542,50,5.0,https://www.bmatch.tech/courses,首次访问,新访客,1.0,Win 7,,Google Chrome,,1280x720,24-bit,,支持,不支持,2019-02-26 20:15:40,5,https://www.bmatch.tech/course/react?from=ryf,javascript,JavaScript,2016/11,True
896.0,2019/02/25 14:29:24,珠海,http://www.ruanyifeng.com/blog/2016/11/javascript.html,https://www.bmatch.tech/course/react?from=ryf,--,120.237.155.119,2159481965753577764,20,3.0,https://www.bmatch.tech/courses/s/24b0502f6dfa404eb47675be30d24ea0,2019/02/25 14:29:24,老访客,1.0,Win 7,移动,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 14:29:24,6,https://www.bmatch.tech/course/react?from=ryf,javascript,JavaScript,2016/11,True
194.0,2019/02/27 14:02:49,杭州,http://www.ruanyifeng.com/blog/2017/02/filename-should-be-lowercase.html,https://www.bmatch.tech/course/react?from=ryf,--,115.238.109.94,2312755402887498263,94,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信,QQ浏览器,,1600x900,24-bit,,支持,不支持,2019-02-27 14:02:49,94,https://www.bmatch.tech/course/react?from=ryf,filename-should-be-lowercase,开发者手册,2017/02,True
982.0,2019/02/23 18:37:20,延安,http://www.ruanyifeng.com/blog/2017/03/gartner-hype-cycle.html,https://www.bmatch.tech/course/react?from=ryf,--,111.19.117.175,2228306393698098125,5,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,移动,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-23 18:37:20,5,https://www.bmatch.tech/course/react?from=ryf,gartner-hype-cycle,开发者手册,2017/03,True
900.0,2019/02/25 13:40:47,深圳,http://www.ruanyifeng.com/blog/2017/03/reduce_transduce.html,https://www.bmatch.tech/course/react?from=ryf,--,183.15.179.209,1825852285701309669,25,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信,Google Chrome,,1920x1200,24-bit,,支持,不支持,2019-02-25 13:40:47,25,https://www.bmatch.tech/course/react?from=ryf,reduce_transduce,JavaScript,2017/03,True
68.0,2019/02/28 16:52:33,重庆,http://www.ruanyifeng.com/blog/2017/05/websocket.html,https://www.bmatch.tech/course/react?from=ryf,--,183.67.19.186,1892885477300495897,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Firefox,,1536x864,24-bit,,支持,不支持,2019-02-28 16:52:33,0,https://www.bmatch.tech/course/react?from=ryf,websocket,开发者手册,2017/05,True
843.0,2019/02/25 22:35:48,广州,http://www.ruanyifeng.com/blog/2017/05/websocket.html,https://www.bmatch.tech/course/react?from=ryf,--,223.73.121.192,1959250491111731898,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 22:35:48,0,https://www.bmatch.tech/course/react?from=ryf,websocket,开发者手册,2017/05,True
1023.0,2019/02/22 21:02:35,台湾,http://www.ruanyifeng.com/blog/2017/05/websocket.html,https://www.bmatch.tech/course/react?from=ryf,--,118.170.239.50,1907130126930092767,879,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-22 21:02:35,879,https://www.bmatch.tech/course/react?from=ryf,websocket,开发者手册,2017/05,True
943.0,2019/02/24 21:19:09,南昌,http://www.ruanyifeng.com/blog/2017/07/working-poor.html,https://www.bmatch.tech/course/react?from=ryf,--,182.100.20.119,2184359008669721148,20,1.0,https://www.bmatch.tech/course/react?from=ryf,2019/02/24 20:35:27,新访客,2.0,Win 10,,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-24 21:19:09,20,https://www.bmatch.tech/course/react?from=ryf,working-poor,观点与感想,2017/07,False
1127.0,2019/02/21 15:42:15,北京,http://www.ruanyifeng.com/blog/2017/07/working-poor.html,https://www.bmatch.tech/course/react?from=ryf,--,114.255.247.131,1891102553941361212,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,网通,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-21 15:42:15,0,https://www.bmatch.tech/course/react?from=ryf,working-poor,观点与感想,2017/07,False
159.0,2019/02/27 18:22:30,深圳,http://www.ruanyifeng.com/blog/2017/08/elasticsearch.html,https://www.bmatch.tech/course/react?from=ryf,--,163.125.243.8,1937352144801218547,5,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 18:22:30,5,https://www.bmatch.tech/course/react?from=ryf,elasticsearch,开发者手册,2017/08,True
996.0,2019/02/23 15:22:25,雅安,http://www.ruanyifeng.com/blog/2017/08/elasticsearch.html,https://www.bmatch.tech/course/react?from=ryf,--,182.132.132.51,2331533158609952753,5,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-23 15:22:25,5,https://www.bmatch.tech/course/react?from=ryf,elasticsearch,开发者手册,2017/08,True
250.0,2019/02/26 22:33:32,杭州,http://www.ruanyifeng.com/blog/2017/08/koa.html,https://www.bmatch.tech/course/react?from=ryf,--,122.231.91.117,2332972587007409471,6,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,电信,Google Chrome,,1680x1050,24-bit,,支持,不支持,2019-02-26 22:33:32,6,https://www.bmatch.tech/course/react?from=ryf,koa,JavaScript,2017/08,True
1101.0,2019/02/21 18:31:01,厦门,http://www.ruanyifeng.com/blog/2017/08/koa.html,https://www.bmatch.tech/course/react?from=ryf,--,120.41.165.114,1857463240343672577,2,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 18:31:01,2,https://www.bmatch.tech/course/react?from=ryf,koa,JavaScript,2017/08,True
1108.0,2019/02/21 18:06:02,宁波,http://www.ruanyifeng.com/blog/2017/08/koa.html,https://www.bmatch.tech/course/react?from=ryf,--,125.116.166.234,2282640990982447851,103,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,电信,Google Chrome,,1680x1050,24-bit,,支持,不支持,2019-02-21 18:06:02,103,https://www.bmatch.tech/course/react?from=ryf,koa,JavaScript,2017/08,True
110.0,2019/02/28 11:56:20,深圳,http://www.ruanyifeng.com/blog/2017/09/es6_primer_3rd_edition.html,https://www.bmatch.tech/course/react?from=ryf,--,113.87.200.150,2237657852144718439,36,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-28 11:56:20,36,https://www.bmatch.tech/course/react?from=ryf,es6_primer_3rd_edition,JavaScript,2017/09,True
221.0,2019/02/27 10:16:27,北京,http://www.ruanyifeng.com/blog/2017/10/open-source-license-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,115.171.132.178,2127354987148366683,16,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 10:16:27,16,https://www.bmatch.tech/course/react?from=ryf,open-source-license-tutorial,开发者手册,2017/10,True
195.0,2019/02/27 14:01:05,杭州,http://www.ruanyifeng.com/blog/2017/11/2fa-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,101.71.41.226,2162813614468419073,3,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-27 14:01:05,3,https://www.bmatch.tech/course/react?from=ryf,2fa-tutorial,开发者手册,2017/11,True
224.0,2019/02/27 10:07:29,合肥,http://www.ruanyifeng.com/blog/2018/02/docker-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,60.168.132.80,1996197943224796533,57,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1280x720,24-bit,,支持,不支持,2019-02-27 10:07:29,57,https://www.bmatch.tech/course/react?from=ryf,docker-tutorial,开发者手册,2018/02,True
1126.0,2019/02/21 16:03:52,济南,http://www.ruanyifeng.com/blog/2018/02/docker-wordpress-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,58.56.84.214,2054763799480835960,81,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-21 16:03:52,81,https://www.bmatch.tech/course/react?from=ryf,docker-wordpress-tutorial,开发者手册,2018/02,True
94.0,2019/02/28 15:02:08,广州,http://www.ruanyifeng.com/blog/2018/06/javascript-this.html,https://www.bmatch.tech/course/react?from=ryf,--,183.6.180.110,1855559642953322709,4,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-28 15:02:08,4,https://www.bmatch.tech/course/react?from=ryf,javascript-this,JavaScript,2018/06,True
219.0,2019/02/27 10:18:20,上海,http://www.ruanyifeng.com/blog/2018/06/javascript-this.html,https://www.bmatch.tech/course/react?from=ryf,--,112.64.119.84,2082603347975839697,35,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,联通,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-27 10:18:20,35,https://www.bmatch.tech/course/react?from=ryf,javascript-this,JavaScript,2018/06,True
634.0,2019/02/26 13:31:56,郑州,http://www.ruanyifeng.com/blog/2018/06/javascript-this.html,https://www.bmatch.tech/course/react?from=ryf,--,112.53.98.82,2260507786732609093,2,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,移动,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-26 13:31:56,2,https://www.bmatch.tech/course/react?from=ryf,javascript-this,JavaScript,2018/06,True
862.0,2019/02/25 17:56:18,深圳,http://www.ruanyifeng.com/blog/2018/07/cap.html,https://www.bmatch.tech/course/react?from=ryf,--,116.25.94.103,1935218087453548479,44,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1440x900,24-bit,,支持,不支持,2019-02-25 17:56:18,44,https://www.bmatch.tech/course/react?from=ryf,cap,理解计算机,2018/07,False
845.0,2019/02/25 21:11:08,深圳,http://www.ruanyifeng.com/blog/2018/07/json_web_token-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,113.88.195.112,2239174379440193065,87,5.0,https://www.bmatch.tech/courses/java,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 21:11:08,45,https://www.bmatch.tech/course/react?from=ryf,json_web_token-tutorial,开发者手册,2018/07,True
1053.0,2019/02/22 15:11:29,杭州,http://www.ruanyifeng.com/blog/2018/07/json_web_token-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,115.236.12.42,1737575816898544111,135,5.0,https://www.bmatch.tech/courses/frontEndTraining,首次访问,新访客,1.0,macOS,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-22 15:11:29,11,https://www.bmatch.tech/course/react?from=ryf,json_web_token-tutorial,开发者手册,2018/07,True
840.0,2019/02/25 22:50:16,南京,http://www.ruanyifeng.com/blog/2018/07/json_web_token-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,49.77.216.45,1750501821790605472,14,2.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 22:50:16,12,https://www.bmatch.tech/course/react?from=ryf,json_web_token-tutorial,开发者手册,2018/07,True
55.0,2019/02/28 18:58:44,武汉,http://www.ruanyifeng.com/blog/2018/07/json_web_token-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,119.98.20.220,2084647761070851868,63,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,电信,Google Chrome,,1536x864,24-bit,,支持,不支持,2019-02-28 18:58:44,63,https://www.bmatch.tech/course/react?from=ryf,json_web_token-tutorial,开发者手册,2018/07,True
210.0,2019/02/27 11:07:26,上海,http://www.ruanyifeng.com/blog/2018/07/json_web_token-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,180.154.17.58,2339364395956917680,56,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1280x720,24-bit,,支持,不支持,2019-02-27 11:07:26,56,https://www.bmatch.tech/course/react?from=ryf,json_web_token-tutorial,开发者手册,2018/07,True
1026.0,2019/02/22 20:16:15,深圳,http://www.ruanyifeng.com/blog/2018/07/json_web_token-tutorial.html,https://www.bmatch.tech/course/react?from=ryf,--,183.62.237.218,1845045317784685222,5,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-22 20:16:15,5,https://www.bmatch.tech/course/react?from=ryf,json_web_token-tutorial,开发者手册,2018/07,True
903.0,2019/02/25 13:17:59,北京,http://www.ruanyifeng.com/blog/2018/07/my-books.html,https://www.bmatch.tech/course/react?from=ryf,--,111.205.32.126,2178529522822930419,2,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,macOS,联通,Google Chrome,,1680x1050,24-bit,,支持,不支持,2019-02-25 13:17:59,2,https://www.bmatch.tech/course/react?from=ryf,my-books,散文,2018/07,False
957.0,2019/02/24 19:15:27,成都,http://www.ruanyifeng.com/blog/2018/07/web-worker.html,https://www.bmatch.tech/course/react?from=ryf,--,223.104.215.103,2126795623491907054,555,10.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,iOS 12,,Safari移动版,,1032x645,32-bit,,支持,不支持,2019-02-24 19:15:27,43,https://www.bmatch.tech/course/react?from=ryf,web-worker,JavaScript,2018/07,True
429.0,2019/02/26 15:59:27,北京,http://www.ruanyifeng.com/blog/2018/07/web-worker.html,https://www.bmatch.tech/course/react?from=ryf,--,221.216.141.35,1856267702681765221,39,6.0,https://www.bmatch.tech/courses/react,首次访问,新访客,1.0,Win 10,网通,Google Chrome,,1024x1280,24-bit,,支持,不支持,2019-02-26 15:59:27,7,https://www.bmatch.tech/course/react?from=ryf,web-worker,JavaScript,2018/07,True
890.0,2019/02/25 15:18:15,沈阳,http://www.ruanyifeng.com/blog/2018/08/svg.html,https://www.bmatch.tech/course/react?from=ryf,--,119.119.78.182,1881325426222387144,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,网通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 15:18:15,0,https://www.bmatch.tech/course/react?from=ryf,svg,开发者手册,2018/08,True
148.0,2019/02/27 19:56:19,上海,http://www.ruanyifeng.com/blog/2018/09/bash-wildcards.html,https://www.bmatch.tech/course/react?from=ryf,--,116.233.194.138,2009250245880493599,6,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 19:56:19,6,https://www.bmatch.tech/course/react?from=ryf,bash-wildcards,开发者手册,2018/09,True
885.0,2019/02/25 15:35:57,上海,http://www.ruanyifeng.com/blog/2018/09/hash-collision-and-birthday-attack.html,https://www.bmatch.tech/course/react?from=ryf,--,140.207.161.122,1998139329190765430,12,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 15:35:57,12,https://www.bmatch.tech/course/react?from=ryf,hash-collision-and-birthday-attack,算法与数学,2018/09,False
994.0,2019/02/23 15:31:58,珠海,http://www.ruanyifeng.com/blog/2018/10/flexbox-form.html,https://www.bmatch.tech/course/react?from=ryf,--,120.237.155.119,2159481965753577764,7,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,移动,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-23 15:31:58,7,https://www.bmatch.tech/course/react?from=ryf,flexbox-form,开发者手册,2018/10,True
199.0,2019/02/27 11:55:03,其他,http://www.ruanyifeng.com/blog/2018/10/restful-api-best-practices.html,https://www.bmatch.tech/course/react?from=ryf,--,203.177.152.41,1803109089745072357,79,5.0,https://www.bmatch.tech/about,首次访问,新访客,1.0,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 11:55:03,3,https://www.bmatch.tech/course/react?from=ryf,restful-api-best-practices,开发者手册,2018/10,True
8.0,2019/03/01 10:35:08,石家庄,http://www.ruanyifeng.com/blog/2018/10/restful-api-best-practices.html,https://www.bmatch.tech/course/react?from=ryf,--,110.249.155.92,1895463668239354345,5,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 7,联通,Google Chrome,,1920x1080,24-bit,,支持,不支持,10:35:08,5,https://www.bmatch.tech/course/react?from=ryf,restful-api-best-practices,开发者手册,2018/10,True
152.0,2019/02/27 19:13:57,北京,http://www.ruanyifeng.com/blog/2018/10/restful-api-best-practices.html,https://www.bmatch.tech/course/react?from=ryf,--,121.69.48.145,2002647094507639532,18,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信通,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-27 19:13:57,18,https://www.bmatch.tech/course/react?from=ryf,restful-api-best-practices,开发者手册,2018/10,True
262.0,2019/02/26 21:43:07,西安,http://www.ruanyifeng.com/blog/2018/10/restful-api-best-practices.html,https://www.bmatch.tech/course/react?from=ryf,--,36.43.85.139,1901481115096314615,1,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-26 21:43:07,1,https://www.bmatch.tech/course/react?from=ryf,restful-api-best-practices,开发者手册,2018/10,True
848.0,2019/02/25 20:07:37,其他,http://www.ruanyifeng.com/blog/2018/10/restful-api-best-practices.html,https://www.bmatch.tech/course/react?from=ryf,--,141.168.62.146,1949864226806666873,0,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,iOS 12,,手机百度,,1024x576,32-bit,,支持,不支持,2019-02-25 20:07:37,0,https://www.bmatch.tech/course/react?from=ryf,restful-api-best-practices,开发者手册,2018/10,True
866.0,2019/02/25 17:09:37,杭州,http://www.ruanyifeng.com/blog/2018/10/restful-api-best-practices.html,https://www.bmatch.tech/course/react?from=ryf,--,122.235.141.5,2021141971181984076,16,1.0,https://www.bmatch.tech/course/react?from=ryf,首次访问,新访客,1.0,Win 10,电信,Google Chrome,,1920x1080,24-bit,,支持,不支持,2019-02-25 17:09:37,16,https://www.bmatch.tech/course/react?from=ryf,restful-api-best-practices,开发者手册,2018/10,True
